,Unnamed: 0,business_code,cust_number,name_customer,clear_date,buisness_year,doc_id,posting_date,due_in_date,baseline_create_date,cust_payment_terms,converted_usd,Aging Bucket
8823,47118,U001,0200769623,WAL-MAR foundation,2020-05-18 17:17:51.031250000,2020.0,1930847033.0,2020-05-03,2020-05-18,2020-05-03,NAH4,31202.25,0-15
8824,47124,U001,200739534,OK trust,2020-05-19 21:07:27.828125000,2020.0,1930863159.0,2020-05-06,2020-05-21,2020-05-06,NAA8,84871.96,
8825,47131,CA02,0140104409,LOB corporation,2020-03-27 02:34:48.289062500,2020.0,2960619533.0,2020-03-13,2020-03-26,2020-03-16,CA10,44457.259,0-15
8826,47139,U001,0200771157,WEIS in,2020-03-31 15:04:43.656250000,2020.0,1930633871.0,2020-03-11,2020-03-26,2020-03-11,NAA8,45973.02,0-15
8827,47146,U001,0200915438,GROC foundation,2020-06-03 20:54:28.375000000,2020.0,1930856251.0,2020-05-05,2020-05-20,2020-05-05,NAA8,28194.64,0-15
8828,47150,U001,CCCA02,KRAFT  in,2020-04-16 07:20:17.687500000,2020.0,1930606373.0,2020-03-06,2020-04-10,2020-03-06,NAG2,75324.12,0-15
8829,47151,U001,0200741174,M B  corporation,2020-03-24 21:34:25.125000000,2020.0,1930620321.0,2020-03-10,2020-03-25,2020-03-10,NAA8,21581.3,
8830,47154,U001,0200935607,CHICKE trust,2020-04-08 06:40:35.824218750,2020.0,1930684197.0,2020-03-24,2020-04-08,2020-03-24,NAA8,31779.87,0-15
8831,47160,U001,0200458131,TIMES ,2020-03-22 21:25:03.734375000,2020.0,1930582071.0,2020-03-06,2020-03-21,2020-03-06,NAA8,4084.25,0-15
8832,47162,U001,0200076137,OLLIE ,2020-04-10 13:55:12.750000000,2020.0,1930693180.0,2020-03-25,2020-04-09,2020-03-25,NAA8,29556.0,0-15
8833,47167,U001,0200769623,WAL-MAR llc,2020-05-17 22:30:00.640625000,2020.0,1930854794.0,2020-05-04,2020-05-19,2020-05-04,NAH4,10170.66,
8834,47173,U001,0200418007,AM co,2020-05-03 00:15:23.781250000,2020.0,1930809710.0,2020-04-22,2020-05-07,2020-04-22,NAA8,43045.02,
8835,47175,CA02,0140104429,COSTCO in,2020-04-09 12:36:09.156250000,2020.0,2960623234.0,2020-03-23,2020-04-04,2020-03-25,CA10,27932.198,0-15
8836,47178,CA02,0140104240,FEDER ,2020-05-01 17:33:28.000000000,2020.0,2960627227.0,2020-04-07,2020-04-25,2020-04-15,CA10,103381.32,0-15
8837,47182,U001,0200435191,C& ,2020-05-21 11:40:50.382812500,2020.0,1930834490.0,2020-05-06,2020-05-21,2020-05-06,NAC6,10686.75,0-15
8838,47187,U001,0200769623,WAL-MAR llc,2020-03-13 13:13:20.117187500,2020.0,1930583792.0,2020-02-29,2020-03-15,2020-02-29,NAH4,64939.37,
8839,47190,CA02,0100030194,AMAZO systems,2020-05-17 07:53:35.687500000,2020.0,2960628879.0,2020-04-19,2020-05-08,2020-04-28,CA10,80653.57999999999,0-15
8840,47193,U001,0200769623,WAL-MAR llc,2020-04-15 21:15:02.489257812,2020.0,1930723556.0,2020-04-01,2020-04-16,2020-04-01,NAH4,49976.79,
8841,47204,U001,200781803,JRD trust,2020-04-08 03:50:17.898437500,2020.0,1930681119.0,2020-03-20,2020-04-09,2020-03-20,NAD1,4683.02,
8842,47215,U001,0200424504,M  co,2020-05-31 08:19:39.500000000,2020.0,1930860920.0,2020-05-06,2020-05-15,2020-05-15,NACH,955.63,16-30
8843,47230,U001,0200769623,WAL-MAR trust,2020-03-13 16:01:21.726562500,2020.0,1930576629.0,2020-02-28,2020-03-14,2020-02-28,NAH4,7720.54,
8844,47231,U001,0200230690,DECA co,2020-03-15 20:20:00.750000000,2020.0,1930669392.0,2020-03-20,2020-04-08,2020-03-16,NAM4,24.72,
8845,47233,U001,0100043892,IN-N ,2020-03-16 07:42:30.636718750,2020.0,1930587215.0,2020-03-02,2020-03-17,2020-03-02,NAA8,17593.75,
8846,47235,U001,0200148860,DOLLA systems,2020-05-06 04:21:46.812500000,2020.0,1930621744.0,2020-03-10,2020-05-14,2020-03-10,NAGD,40829.37,
8847,47241,U001,0200704858,WAKE foundation,2020-04-12 22:46:43.187500000,2020.0,1930726228.0,2020-04-01,2020-04-16,2020-04-01,NAA8,8040.01,
8848,47246,U001,0200769623,WAL-MAR trust,2020-04-14 16:01:21.726562500,2020.0,1930718190.0,2020-03-31,2020-04-15,2020-03-31,NAH4,4011.01,
8849,47257,U001,0200726979,BJ'S  in,2020-05-11 20:37:55.531250000,2020.0,1930827037.0,2020-04-26,2020-05-11,2020-04-26,NAA8,297.55,0-15
8850,47260,U001,0200580232,INTERR corp,2020-03-29 19:14:54.500000000,2020.0,1930652511.0,2020-03-13,2020-03-23,2020-03-13,NA10,25961.25,0-15
8851,47262,U001,0100044010,LAND associates,2020-03-19 05:48:38.250000000,2020.0,1930798841.0,2020-04-17,2020-04-04,2020-03-03,NA32,46490.22,
8852,47265,U001,0200750051,ALBER corp,2020-04-14 10:34:22.031250000,2020.0,1930739250.0,2020-04-04,2020-04-19,2020-04-04,NAA8,154531.56,
8853,47267,U001,0200747369,SCHNU systems,2020-04-20 06:21:05.140625000,2020.0,1930730641.0,2020-04-03,2020-04-18,2020-04-03,NAA8,77832.65,0-15
8854,47270,U001,0200920735,ALBERT associates,2020-04-12 15:37:40.875000000,2020.0,1930727414.0,2020-04-01,2020-04-16,2020-04-01,NAA8,81650.79,
8855,47273,U001,0200974851,RESTA systems,2020-03-20 20:56:32.343750000,2020.0,1930624632.0,2020-03-09,2020-03-24,2020-03-09,NAA8,931.03,
8856,47277,U001,200759878,SA corporation,2020-05-23 09:57:15.812500000,2020.0,1930859087.0,2020-05-06,2020-05-21,2020-05-06,NAH4,31785.38,0-15
8857,47282,U001,0200761734,H E BUT ,2020-04-20 05:03:26.968750000,2020.0,1930759734.0,2020-04-08,2020-04-23,2020-04-08,NAA8,26157.54,
8858,47286,U001,0200275115,SHAWS  corp,2020-05-04 04:26:32.328125000,2020.0,1930793624.0,2020-04-18,2020-05-03,2020-04-18,NAA8,113310.85,0-15
8859,47291,U001,0200785971,SYSCO  systems,2020-04-29 08:35:59.625000000,2020.0,1930772147.0,2020-04-09,2020-04-24,2020-04-09,NAA8,13118.56,0-15
8860,47295,U001,0200744019,TARG ,2020-03-25 00:15:50.265625000,2020.0,1930614585.0,2020-03-08,2020-03-23,2020-03-08,NAA8,8030.27,0-15
8861,47305,CA02,0140106231,PRATT co,2020-04-03 00:51:42.718750000,2020.0,2960620449.0,2020-03-14,2020-03-31,2020-03-21,CA10,17924.137,0-15
8862,47311,U001,0200761734,H E BUT trust,2020-05-02 19:35:34.343750000,2020.0,1930801498.0,2020-04-20,2020-05-05,2020-04-20,NAA8,12834.36,
8863,47312,U001,0200769623,WAL-MAR ,2020-04-26 19:32:12.112304688,2020.0,1930779417.0,2020-04-12,2020-04-27,2020-04-12,NAH4,12841.67,
8864,47317,U001,0200782772,ASSOC G in,2020-05-20 16:21:11.523437500,2020.0,1930875928.0,2020-05-07,2020-05-22,2020-05-07,NAA8,48044.1,
8865,47319,U001,0200772670,ASSOCIAT corporation,2020-03-27 02:16:49.296875000,2020.0,1930645514.0,2020-03-12,2020-03-27,2020-03-12,NAU5,18672.49,0-15
8866,47322,U001,0200762301,C&S WH co,2020-05-15 01:47:36.984375000,2020.0,1930845815.0,2020-05-02,2020-05-17,2020-05-02,NAC6,106151.29,
8867,47326,U001,0200712187,SPAR ,2020-04-01 21:00:46.819335938,2020.0,1930669570.0,2020-03-18,2020-04-02,2020-03-18,NAA8,120420.37,
8868,47330,U001,0200769623,WAL-MAR corp,2020-04-20 22:23:44.640625000,2020.0,1930748909.0,2020-04-05,2020-04-20,2020-04-05,NAH4,22692.11,0-15
8869,47332,U001,0200744019,TARG corporation,2020-04-12 21:22:55.093750000,2020.0,1930704792.0,2020-03-27,2020-04-11,2020-03-27,NAA8,17391.69,0-15
8870,47333,U001,CCCA02,KRAFT  llc,2020-04-21 20:52:05.218750000,2020.0,1930637453.0,2020-03-12,2020-04-16,2020-03-12,NAG2,24609.48,0-15
8871,47335,U001,0200526831,PERISH ,2020-03-30 11:37:18.546875000,2020.0,1930647660.0,2020-03-13,2020-03-28,2020-03-13,NAA8,124959.22,0-15
8872,47339,U001,0200726979,BJ'S  associates,2020-03-17 02:51:03.781250000,2020.0,1930600087.0,2020-03-05,2020-03-20,2020-03-05,NAA8,327.82,
8873,47353,U001,0200759878,SA corporation,2020-04-12 09:14:04.359375000,2020.0,1930715428.0,2020-03-28,2020-04-12,2020-03-28,NAH4,22363.82,0-15
8874,47354,U001,0200786288,FAMILY llc,2020-05-01 20:27:47.937500000,2020.0,1930776947.0,2020-04-13,2020-04-28,2020-04-13,NAC6,13197.76,0-15
8875,47359,U001,0200771157,WEIS llc,2020-04-30 15:16:49.000000000,2020.0,1930768819.0,2020-04-10,2020-04-25,2020-04-10,NAA8,43289.78,0-15
8876,47361,U001,0200769623,WAL-MAR foundation,2020-03-15 11:51:44.593750000,2020.0,1930594035.0,2020-03-06,2020-03-21,2020-03-06,NAH4,524.66,
8877,47364,U001,0200794332,COST corp,2020-03-24 11:00:48.097656250,2020.0,1930606154.0,2020-03-09,2020-03-24,2020-03-09,NAAX,28709.82,0-15
8878,47368,CA02,0140104423,METRO  llc,2020-04-26 17:08:21.195312500,2020.0,2960629012.0,2020-04-14,2020-04-26,2020-04-16,CA10,56540.715,0-15
8879,47387,U001,0200726979,BJ'S  associates,2020-04-14 02:51:03.781250000,2020.0,1930730710.0,2020-04-02,2020-04-17,2020-04-02,NAA8,249.51,
8880,47391,U001,0200721222,GO corp,2020-03-17 16:59:08.359375000,2020.0,1930594967.0,2020-03-04,2020-03-19,2020-03-04,NAA8,18526.83,
8881,47397,U001,0200712187,SPAR corporation,2020-04-08 19:37:26.291992188,2020.0,1930703313.0,2020-03-25,2020-04-09,2020-03-25,NAA8,53586.99,
8882,47398,CA02,140105686,SYSC in,2020-05-22 14:53:09.250000000,2020.0,2960632144.0,2020-04-29,2020-05-17,2020-05-07,CA10,37332.316,0-15
8883,47401,U001,0200759878,SA llc,2020-04-07 13:33:22.218750000,2020.0,1930683429.0,2020-03-22,2020-04-06,2020-03-22,NAH4,13822.58,0-15
8884,47412,U001,0200705372,FR trust,2020-03-26 06:25:49.812500000,2020.0,1930645161.0,2020-03-13,2020-03-28,2020-03-13,NAA8,49907.14,
8885,47433,U001,0200744019,TARG corporation,2020-04-11 23:32:31.875000000,2020.0,1930689186.0,2020-03-25,2020-04-09,2020-03-25,NAA8,9840.96,0-15
8886,47435,U001,0200759878,SA llc,2020-04-24 13:45:21.593750000,2020.0,1930747411.0,2020-04-07,2020-04-22,2020-04-07,NAH4,22971.49,0-15
8887,47442,U001,200707005,KING S in,2020-05-15 20:27:16.664062500,2020.0,1930839532.0,2020-05-02,2020-05-17,2020-05-02,NAA8,16448.14,
8888,47445,U001,0200769623,WAL-MAR associates,2020-03-31 23:05:10.468750000,2020.0,1930635533.0,2020-03-19,2020-04-03,2020-03-19,NAH4,3073.33,
8889,47454,U001,200772670,ASSOCIAT systems,2020-04-12 17:01:29.078125000,2020.0,1930711985.0,2020-03-27,2020-04-11,2020-03-27,NAU5,41390.8,0-15
8890,47456,U001,0100001196,DOLLAR us,2020-05-10 00:49:43.867187500,2020.0,1930815459.0,2020-04-24,2020-05-09,2020-04-24,NAA8,25309.66,0-15
8891,47457,U001,0200795490,HY -  co,2020-05-29 16:23:53.265625000,2020.0,1930688451.0,2020-03-23,2020-05-27,2020-03-23,NAGD,12341.23,0-15
8892,47468,CA02,0140104429,COSTCO corporation,2020-04-25 06:12:38.796875000,2020.0,2960628303.0,2020-04-12,2020-04-24,2020-04-14,CA10,3148.684,0-15
8893,47481,U001,0200772595,SAFEW systems,2020-04-07 14:08:36.109375000,2020.0,1930684486.0,2020-03-23,2020-04-07,2020-03-23,NAA8,116484.46,0-15
8894,47492,U001,0200769623,WAL-MAR ,2020-03-20 13:54:20.484375000,2020.0,1930611140.0,2020-03-05,2020-03-20,2020-03-05,NAH4,49505.28,0-15
8895,47494,U001,0100054980,SARA LE foundation,2020-04-26 11:03:26.875000000,2020.0,1930683066.0,2020-03-21,2020-05-05,2020-03-21,NABG,45470.26,
8896,47499,U001,0200418007,AM co,2020-05-11 03:37:46.375000000,2020.0,1930834055.0,2020-04-29,2020-05-14,2020-04-29,NAA8,6527.71,
8897,47502,CA02,0140104409,LOB associates,2020-05-20 03:34:53.515625000,2020.0,2960631588.0,2020-05-07,2020-05-18,2020-05-08,CA10,36771.077,0-15
8898,47523,U001,0200759878,SA corp,2020-05-09 14:05:38.042968750,2020.0,1930693375.0,2020-03-25,2020-05-09,2020-03-25,NAWP,116589.36,0-15
8899,47532,U001,0200759878,SA ,2020-04-28 02:52:57.578125000,2020.0,1930630171.0,2020-03-12,2020-04-26,2020-03-12,NAWP,116904.9,0-15
8900,47535,U001,0200769623,WAL-MAR corporation,2020-04-11 15:34:07.437500000,2020.0,1930705355.0,2020-03-28,2020-04-12,2020-03-28,NAH4,13452.64,
8901,47539,U001,0200769623,WAL-MAR us,2020-04-05 04:08:43.335937500,2020.0,1930683636.0,2020-03-22,2020-04-06,2020-03-22,NAH4,20691.83,
8902,47540,U001,0200732755,KROGER llc,2020-04-27 15:53:13.898437500,2020.0,1930779123.0,2020-04-14,2020-04-29,2020-04-14,NAA8,59312.63,
8903,47542,U001,0200767520,DAWN systems,2020-03-21 14:24:41.968750000,2020.0,1930593238.0,2020-03-04,2020-03-19,2020-03-04,NAA8,29880.0,0-15
8904,47543,U001,0100031704,DELHAIZE corp,2020-03-26 05:47:28.734375000,2020.0,1930628705.0,2020-03-09,2020-03-24,2020-03-09,NAA8,120237.28,0-15
8905,47544,U001,0200794332,COST foundation,2020-03-24 08:34:45.523437500,2020.0,1930615261.0,2020-03-09,2020-03-24,2020-03-09,NAAX,32481.88,0-15
8906,47548,U001,0200769623,WAL-MAR foundation,2020-03-13 17:41:42.085937500,2020.0,1930576935.0,2020-02-28,2020-03-14,2020-02-28,NAH4,14627.23,
8907,47558,U001,0200705742,DOT trust,2020-04-20 05:54:23.187500000,2020.0,1930701064.0,2020-03-26,2020-04-27,2020-03-26,NA32,578.45,
8908,47562,U001,0200769623,WAL-MAR co,2020-03-20 21:56:44.320312500,2020.0,1930604888.0,2020-03-05,2020-03-20,2020-03-05,NAH4,35440.14,0-15
8909,47564,U001,0200769623,WAL-MAR llc,2020-04-06 17:10:46.609375000,2020.0,1930684777.0,2020-03-24,2020-04-08,2020-03-24,NAH4,66925.05,
8910,47565,CA02,140106408,WAL-M ,2020-04-10 06:44:03.125000000,2020.0,2960621959.0,2020-03-19,2020-03-29,2020-03-19,CA10,64727.243,0-15
8911,47567,U001,0200762301,C&S WH co,2020-04-18 03:22:51.406250000,2020.0,1930749615.0,2020-04-06,2020-04-21,2020-04-06,NAC6,12150.95,
8912,47570,U001,0200726979,BJ'S  in,2020-03-15 08:06:41.531250000,2020.0,1930593857.0,2020-03-04,2020-03-19,2020-03-04,NAA8,869.76,
8913,47571,U001,0200741831,SUPE corp,2020-05-13 02:32:46.835937500,2020.0,1930827599.0,2020-04-27,2020-05-12,2020-04-27,NAA8,60609.06,0-15
8914,47572,U001,0200769623,WAL-MAR associates,2020-05-14 17:23:29.078125000,2020.0,1930843689.0,2020-05-01,2020-05-16,2020-05-01,NAH4,8444.72,
8915,47577,U001,0200769623,WAL-MAR associates,2020-04-13 11:55:10.136718750,2020.0,1930718272.0,2020-03-30,2020-04-14,2020-03-30,NAH4,11631.68,
8916,47585,U001,0200726979,BJ'S  foundation,2020-04-24 09:49:46.031250000,2020.0,1930778389.0,2020-04-12,2020-04-27,2020-04-12,NAA8,244.57,
8917,47588,U001,200936373,SUPE co,2020-04-11 14:34:17.156250000,2020.0,1930692603.0,2020-03-24,2020-04-08,2020-03-24,NAA8,136118.91,0-15
8918,47591,U001,0200353024,DECA trust,2020-05-05 14:42:35.937500000,2020.0,1930811593.0,2020-04-22,2020-05-09,2020-04-16,NAM4,468.96,
8919,47592,U001,0200736312,WESTERN foundation,2020-05-06 12:04:01.250000000,2020.0,1930797706.0,2020-04-17,2020-05-02,2020-04-17,NAA8,35350.58,0-15
8920,47594,U001,0200759878,SA systems,2020-04-21 09:39:58.406250000,2020.0,1930738735.0,2020-04-04,2020-04-19,2020-04-04,NAH4,35599.89,0-15
8921,47609,U001,0200799367,MCL foundation,2020-04-29 01:43:36.125000000,2020.0,1930794036.0,2020-04-16,2020-05-01,2020-04-16,NAA8,36098.55,
8922,47613,U001,0200726979,BJ'S  associates,2020-04-16 17:33:07.632812500,2020.0,1930730247.0,2020-04-03,2020-04-18,2020-04-03,NAA8,81593.0,
8923,47614,U001,0200769623,WAL-MAR systems,2020-03-22 22:39:21.639160156,2020.0,1930619162.0,2020-03-08,2020-03-23,2020-03-08,NAH4,50787.57,
8924,47615,U001,0200794332,COST trust,2020-03-15 16:55:12.242187500,2020.0,1930577660.0,2020-03-02,2020-03-17,2020-03-02,NAAX,14201.85,
8925,47619,U001,0200772670,ASSOCIAT ,2020-05-16 03:35:19.921875000,2020.0,1930845455.0,2020-04-30,2020-05-15,2020-04-30,NAU5,1119.87,0-15
8926,47620,U001,0200769623,WAL-MAR in,2020-03-27 17:01:57.804687500,2020.0,1930636666.0,2020-03-12,2020-03-27,2020-03-12,NAH4,32498.68,0-15
8927,47624,U001,0200750051,ALBER llc,2020-03-19 11:22:59.875000000,2020.0,1930628342.0,2020-03-09,2020-03-24,2020-03-09,NAA8,64155.2,
8928,47630,U001,0200714710,SYSCO  foundation,2020-04-09 19:24:47.929687500,2020.0,1930690239.0,2020-03-25,2020-04-09,2020-03-25,NAA8,1099.82,0-15
8929,47633,U001,0200418007,AM in,2020-04-10 07:04:14.125000000,2020.0,1930715831.0,2020-04-01,2020-04-16,2020-04-01,NAA8,5019.8,
8930,47637,U001,0200772670,ASSOCIAT corp,2020-05-07 09:07:56.101562500,2020.0,1930809972.0,2020-04-21,2020-05-06,2020-04-21,NAU5,122456.1,0-15
8931,47641,U001,0200792293,UNIFIE foundation,2020-04-20 14:15:15.000000000,2020.0,1930719303.0,2020-03-30,2020-04-14,2020-03-30,NAA8,44019.48,0-15
8932,47644,U001,CCU013,KRAFT F us,2020-04-12 01:05:23.750000000,2020.0,1930589823.0,2020-03-05,2020-03-05,2020-03-05,NAX2,41330.78,31-45
8933,47650,U001,0200729942,SA ,2020-05-19 06:39:06.625000000,2020.0,1930648072.0,2020-03-13,2020-05-17,2020-03-13,NAGD,28028.22,0-15
8934,47651,U001,0200795490,HY -  us,2020-04-14 08:08:56.562500000,2020.0,1930711039.0,2020-03-27,2020-04-11,2020-03-27,NAA8,75171.02,0-15
8935,47658,U001,0200707822,PUBLI systems,2020-03-31 20:33:10.765625000,2020.0,1930661148.0,2020-03-16,2020-03-31,2020-03-16,NAA8,78589.18,0-15
8936,47666,U001,0200761734,H E BUT ,2020-04-30 00:50:57.625000000,2020.0,1930798719.0,2020-04-17,2020-05-02,2020-04-17,NAA8,61264.05,
8937,47671,U001,0200726979,BJ'S  foundation,2020-05-09 13:24:06.117187500,2020.0,1930827624.0,2020-04-26,2020-05-11,2020-04-26,NAA8,132.72,
8938,47672,U001,0200749782,KROG llc,2020-03-25 14:18:11.671875000,2020.0,1930635835.0,2020-03-12,2020-03-27,2020-03-12,NAA8,95757.83,
8939,47673,U001,0200769623,WAL-MAR corporation,2020-04-06 01:54:47.578125000,2020.0,1930686305.0,2020-03-23,2020-04-07,2020-03-23,NAH4,8329.13,
8940,47685,U001,0200762301,C&S WH associates,2020-05-13 11:59:34.875000000,2020.0,1930847369.0,2020-05-03,2020-05-18,2020-05-03,NAC6,3228.79,
8941,47699,U001,0200769623,WAL-MAR associates,2020-04-06 01:03:23.640625000,2020.0,1930685391.0,2020-03-23,2020-04-07,2020-03-23,NAH4,30422.66,
8942,47706,U001,0200726979,BJ'S  ,2020-04-09 12:52:43.199218750,2020.0,1930690787.0,2020-03-25,2020-04-09,2020-03-25,NAA8,17033.43,0-15
8943,47710,U001,0200337148,COAS associates,2020-05-05 07:52:39.570312500,2020.0,1930805285.0,2020-04-20,2020-05-05,2020-04-20,NAA8,58703.71,0-15
8944,47719,U001,0200769623,WAL-MAR foundation,2020-05-04 13:43:12.750000000,2020.0,1930810343.0,2020-04-22,2020-05-07,2020-04-22,NAH4,1983.35,
8945,47721,CA02,140104440,SO in,2020-03-31 00:08:27.125000000,2020.0,2960619291.0,2020-03-12,2020-03-26,2020-03-16,CA10,43183.294,0-15
8946,47734,U001,0200707822,PUBLI in,2020-05-13 09:29:11.242187500,2020.0,1930832991.0,2020-04-28,2020-05-13,2020-04-28,NAA8,52269.27,0-15
8947,47747,U001,0200148860,DOLLA llc,2020-03-21 23:59:21.031250000,2020.0,1930631881.0,2020-03-11,2020-03-26,2020-03-11,NAA8,47636.34,
8948,47750,U001,0200769623,WAL-MAR trust,2020-03-25 02:47:20.377929688,2020.0,1930636567.0,2020-03-10,2020-03-25,2020-03-10,NAH4,54109.37,0-15
8949,47751,U001,0200769623,WAL-MAR associates,2020-03-22 02:22:31.335937500,2020.0,1930611144.0,2020-03-06,2020-03-21,2020-03-06,NAH4,35647.86,0-15
8950,47753,U001,CCU013,KRAFT F associates,2020-04-11 10:29:00.000000000,2020.0,1930582199.0,2020-03-03,2020-03-03,2020-03-03,NAX2,1581.95,31-45
8951,47757,U001,0200769623,WAL-MAR llc,2020-03-17 08:38:42.750000000,2020.0,1930619558.0,2020-03-08,2020-03-23,2020-03-08,NAH4,661.11,
8952,47762,U001,0200707822,PUBLI corp,2020-03-24 19:44:37.703125000,2020.0,1930620134.0,2020-03-08,2020-03-23,2020-03-08,NAA8,111948.28,0-15
8953,47774,U001,0200793568,SUPE ,2020-04-14 13:51:33.890625000,2020.0,1930717548.0,2020-03-29,2020-04-13,2020-03-29,NAA8,162355.06,0-15
8954,47795,U001,200769623,WAL-MAR trust,2020-04-21 22:44:06.346191406,2020.0,1930758895.0,2020-04-07,2020-04-22,2020-04-07,NAH4,53218.0,
8955,47797,U001,0200792734,MDV/ co,2020-03-20 14:01:16.171875000,2020.0,1930599154.0,2020-03-04,2020-03-19,2020-03-04,NAA8,6398.97,0-15
8956,47801,U001,0200783190,PIT trust,2020-03-20 00:11:44.468750000,2020.0,1930586597.0,2020-03-03,2020-03-18,2020-03-03,NAA8,4638.76,0-15
8957,47802,U001,0200820380,SMITH'S foundation,2020-04-26 01:22:11.531250000,2020.0,1930760180.0,2020-04-09,2020-04-24,2020-04-09,NAA8,36315.32,0-15
8958,47803,U001,0200726979,BJ'S  corporation,2020-05-15 14:04:13.218750000,2020.0,1930874985.0,2020-05-05,2020-05-20,2020-05-05,NAA8,1280.18,
8959,47804,U001,0200794332,COST trust,2020-04-11 04:37:10.312500000,2020.0,1930697844.0,2020-03-26,2020-04-10,2020-03-26,NAAX,36726.96,0-15
8960,47805,U001,0200769623,WAL-MAR us,2020-04-09 04:06:47.414062500,2020.0,1930704468.0,2020-03-26,2020-04-10,2020-03-26,NAH4,49118.13,
8961,47813,U001,0200762950,HAR trust,2020-05-24 07:59:07.734375000,2020.0,1930885314.0,2020-05-12,2020-05-27,2020-05-12,NAA8,136847.22,
8962,47822,U001,0200466603,SMITH'S corporation,2020-05-04 04:55:02.046875000,2020.0,1930798773.0,2020-04-18,2020-05-03,2020-04-18,NAA8,120624.47,0-15
8963,47824,U001,0200776463,KROGE systems,2020-04-22 05:55:08.453125000,2020.0,1930753484.0,2020-04-06,2020-04-21,2020-04-06,NAA8,15539.9,0-15
8964,47832,U001,0200769623,WAL-MAR foundation,2020-05-17 16:46:29.812500000,2020.0,1930883503.0,2020-05-10,2020-05-25,2020-05-10,NAH4,183.72,
8965,47834,U001,0200777735,NASH  in,2020-05-10 23:11:39.906250000,2020.0,1930843137.0,2020-04-30,2020-05-15,2020-04-30,NAA8,74610.66,
8966,47835,U001,CCCA02,KRAFT  co,2020-05-07 06:16:57.125000000,2020.0,1930687641.0,2020-03-25,2020-04-29,2020-03-25,NAG2,23780.26,0-15
8967,47838,U001,0200749782,KROG us,2020-03-16 16:19:03.562500000,2020.0,1930585805.0,2020-03-01,2020-03-16,2020-03-01,NAA8,15386.87,0-15
8968,47840,CA02,0100031342,ALMO co,2020-04-16 13:38:44.000000000,2020.0,2960629621.0,2020-04-20,2020-04-21,2020-04-21,CAB1,35915.943,
8969,47852,U001,0200900212,CASEY systems,2020-03-21 20:13:54.812500000,2020.0,1930600898.0,2020-03-04,2020-03-19,2020-03-04,NAA8,28865.71,0-15
8970,47857,U001,0200780383,MEIJ associates,2020-05-07 07:45:22.531250000,2020.0,1930802800.0,2020-04-20,2020-05-05,2020-04-20,NAA8,134563.49,0-15
8971,47861,U001,0200769623,WAL-MAR llc,2020-04-30 12:22:23.468750000,2020.0,1930785301.0,2020-04-17,2020-05-02,2020-04-17,NAH4,67609.35,
8972,47863,U001,0200799342,MITCH foundation,2020-04-13 04:25:43.718750000,2020.0,1930737030.0,2020-04-03,2020-04-18,2020-04-03,NAA8,259.72,
8973,47864,U001,0200759878,SA systems,2020-03-26 13:40:36.875000000,2020.0,1930624152.0,2020-03-09,2020-03-24,2020-03-09,NAH4,17024.44,0-15
8974,47886,U001,0200936373,SUPE ,2020-04-16 07:19:08.375000000,2020.0,1930727450.0,2020-03-31,2020-04-15,2020-03-31,NAA8,5887.65,0-15
8975,47899,U001,0200796637,MERCH associates,2020-05-20 16:19:34.125000000,2020.0,1930839152.0,2020-05-01,2020-05-16,2020-05-01,NAA8,30096.46,0-15
8976,47900,U001,0100036066,GROC corporation,2020-04-11 04:12:27.781250000,2020.0,1930670132.0,2020-03-23,2020-04-07,2020-03-23,NAA8,109072.29,0-15
8977,47902,U001,0200915438,GROC trust,2020-03-16 10:07:35.585937500,2020.0,1930570125.0,2020-03-02,2020-03-17,2020-03-02,NAA8,20612.25,
8978,47905,U001,0200729942,SA foundation,2020-06-18 12:33:30.757812500,2020.0,1930784385.0,2020-04-14,2020-06-18,2020-04-14,NAGD,10914.53,0-15
8979,47907,U001,0200803720,DEC llc,2020-03-22 14:56:32.406250000,2020.0,1930814635.0,2020-04-22,2020-03-26,2020-03-16,NAM2,17709.29,
8980,47912,U001,0200780383,MEIJ llc,2020-05-07 00:43:08.250000000,2020.0,1930804149.0,2020-04-20,2020-05-05,2020-04-20,NAA8,75546.98,0-15
8981,47913,U001,0200576926,VILA co,2020-04-18 23:40:36.062500000,2020.0,1930725799.0,2020-04-02,2020-04-12,2020-04-02,NA10,37996.0,0-15
8982,47917,U001,0200706844,WINC in,2020-04-13 17:23:44.281250000,2020.0,1930716558.0,2020-03-25,2020-04-09,2020-03-25,NAA8,45121.55,0-15
8983,47918,U001,0200769623,WAL-MAR associates,2020-04-04 13:24:19.933593750,2020.0,1930685200.0,2020-03-21,2020-04-05,2020-03-21,NAH4,5641.23,
8984,47922,U001,0200707005,KING S associates,2020-05-12 22:03:22.404785156,2020.0,1930828012.0,2020-04-28,2020-05-13,2020-04-28,NAA8,41094.28,
8985,47936,U001,0100031704,DELHAIZE llc,2020-05-08 14:48:45.343750000,2020.0,1930808257.0,2020-04-22,2020-05-07,2020-04-22,NAA8,79861.92,0-15
8986,47944,U001,0200078795,H T H us,2020-05-04 15:24:07.304687500,2020.0,1930810068.0,2020-04-21,2020-05-06,2020-04-21,NAA8,2662.41,
8987,47947,U001,0200797984,PIGGLY associates,2020-05-07 04:11:25.828125000,2020.0,1930804519.0,2020-04-21,2020-05-06,2020-04-21,NAA8,61791.88,0-15
